Lauri,Markkanen,PF,24,CLE,0.641393443,30.78688525,0.541,0.226,3.5,16.5,6.6,1.2,1.4,6.5,19.5,0.358,0.548,0.868
Robert,Williams,C,24,BOS,0.616120219,29.57377049,0.003,0.245,14.6,20.5,9.7,1.5,6.8,13.4,11.5,0,0.738,0.722
Gary,Harris,SG,27,ORL,0.590846995,28.36065574,0.546,0.172,2.2,5.3,9.5,1.6,0.5,9.3,16.4,0.384,0.494,0.874
Coby,White,PG,21,CHI,0.572062842,27.45901639,0.548,0.141,1.1,11,15,0.8,0.6,9.3,19.8,0.385,0.491,0.857
Austin,Reaves,SG,23,LAL,0.484289617,23.24590164,0.525,0.371,3.4,11.2,10.3,1,1.3,9.8,12.4,0.317,0.616,0.839
Aleksej,Pokusevski,PF,20,OKC,0.421106557,20.21311475,0.432,0.11,6,20.8,16.5,1.5,2.9,16.4,20,0.289,0.498,0.7
Talen,Horton-Tucker,SG,21,LAL,0.524652778,25.18333333,0.338,0.232,2.6,11.1,14.9,1.9,1.7,12.1,19.2,0.269,0.492,0.8
Caleb,Martin,SF,26,MIA,0.476388889,22.86666667,0.378,0.227,5.9,13,7,2.1,2.3,10.3,16.3,0.413,0.565,0.763
Tre,Mann,PG,20,OKC,0.474652778,22.78333333,0.463,0.139,1.9,11.2,10.7,1.7,0.8,10.2,22,0.36,0.421,0.793
Chimezie,Metu,C,24,SAC,0.444097222,21.31666667,0.414,0.203,2.9,25.9,6.9,1.9,2.2,11.1,18.5,0.306,0.555,0.78
Dwight,Howard,C,36,LAL,0.337152778,16.18333333,0.068,0.667,13.1,26.3,5,1.7,3.3,14.2,14.6,0.533,0.618,0.658
Trent,Forrest,PG,23,UTA,0.265625,12.75,0.174,0.31,3.4,10.5,18.6,1.9,0.7,21.4,12.8,0.185,0.555,0.792
De'Aaron,Fox,PG,24,SAC,0.735522599,35.30508475,0.228,0.319,1.3,10.9,26.8,1.6,1,11.9,29.1,0.297,0.524,0.75
Nicolas,Batum,PF,33,LAC,0.516242938,24.77966102,0.698,0.098,2.2,15.8,9.7,1.9,2.4,9,13.3,0.4,0.607,0.658
Maxi,Kleber,PF,30,DAL,0.51200565,24.57627119,0.72,0.184,5.4,21.5,6.5,1,3.6,10.9,13.3,0.325,0.586,0.708
Garrett,Temple,SG,35,NOP,0.387711864,18.61016949,0.627,0.139,2.9,11.8,9.2,1.9,2,11.8,13.9,0.319,0.473,0.683
Keita,Bates-Diop,SF,26,SAS,0.337570621,16.20338983,0.209,0.232,6.8,18.7,5.7,1.4,1.2,13.4,14.8,0.309,0.572,0.754
Deandre,Ayton,C,23,PHO,0.615301724,29.53448276,0.027,0.204,9.6,27.1,7.6,1.1,2.1,10.7,21.4,0.368,0.642,0.746
Patrick,Beverley,PG,33,MIN,0.530172414,25.44827586,0.555,0.305,4.4,13.2,24.5,2.2,3.4,12.9,16.1,0.343,0.485,0.722
Cameron,Payne,PG,27,PHO,0.459051724,22.03448276,0.359,0.152,2.1,12.3,30.7,1.5,1.2,14.1,24.6,0.336,0.449,0.843
Hamidou,Diallo,SG,23,DET,0.455818966,21.87931034,0.177,0.266,5.6,18.7,9.8,2.7,1.2,9,21.8,0.247,0.55,0.65
CJ,Elleby,SF,21,POR,0.421695402,20.24137931,0.409,0.273,6,15.6,10.6,1.5,1.6,14,14.8,0.294,0.462,0.714
Eric,Paschall,PF,25,UTA,0.264367816,12.68965517,0.46,0.366,4.6,10.9,7.1,0.6,0.6,9,17.7,0.37,0.583,0.767
Frank,Ntilikina,PG,23,DAL,0.246048851,11.81034483,0.498,0.112,1.9,10.9,14.7,2,0.9,11.7,17.4,0.342,0.455,0.96
Jimmy,Butler,SF,32,MIA,0.705774854,33.87719298,0.14,0.549,6.1,13.5,26.4,2.4,1.5,10.5,26.5,0.233,0.52,0.87
Ja,Morant,PG,22,MEM,0.690423977,33.14035088,0.218,0.353,4.2,14.1,34.1,1.7,1,12.6,33.7,0.344,0.534,0.761
Anfernee,Simons,SG,22,POR,0.614400585,29.49122807,0.555,0.146,1.6,8.5,22.2,0.9,0.4,11.9,24.8,0.405,0.49,0.888
Eric,Gordon,SG,33,HOU,0.61001462,29.28070175,0.534,0.239,1,6.5,14.1,0.8,1,14.6,18.6,0.412,0.548,0.778
LeBron,James,SF,37,LAL,0.775297619,37.21428571,0.367,0.275,3.3,20.4,30.6,1.7,2.5,12.5,32.3,0.359,0.62,0.756
Shai,Gilgeous-Alexander,PG,23,OKC,0.722470238,34.67857143,0.282,0.385,1.9,13,31.1,1.8,2.2,11.1,30.8,0.3,0.514,0.81
Bam,Adebayo,C,24,MIA,0.678943452,32.58928571,0.008,0.466,8.7,26.1,17.5,2.2,2.6,14.4,25,0,0.562,0.753
Jarrett,Allen,C,23,CLE,0.672991071,32.30357143,0.018,0.428,12,24.5,8.2,1.2,3.7,12.7,18.1,0.1,0.688,0.708
Jusuf,Nurkić,C,27,POR,0.587425595,28.19642857,0.093,0.447,11.2,32.6,16.6,1.9,2.1,16.6,23.6,0.268,0.563,0.69
Damian,Jones,C,26,SAC,0.378348214,18.16071429,0.109,0.492,7.9,18.5,10.2,1.2,4,15.4,16.2,0.345,0.696,0.718
Blake,Griffin,PF,32,BRK,0.35639881,17.10714286,0.463,0.243,7,18.6,15,1.4,1.3,8.2,16.9,0.262,0.565,0.724
Lou,Williams,PG,35,ATL,0.297247024,14.26785714,0.319,0.244,2.2,9.7,18.6,1.7,0.3,10.8,21.7,0.363,0.404,0.859
Svi,Mykhailiuk,SF,24,TOR,0.266369048,12.78571429,0.573,0.158,2.9,11.5,8.8,1.8,0.5,11.3,16.9,0.306,0.5,0.865
Omer,Yurtseven,C,23,MIA,0.26264881,12.60714286,0.045,0.247,13.9,33,11,1.2,3,13,19.9,0.091,0.547,0.623
Kevin,Durant,PF,33,BRK,0.775378788,37.21818182,0.269,0.367,1.6,19.6,29.1,1.1,2.3,12.9,31.2,0.383,0.568,0.91
Brandon,Ingram,SF,24,NOP,0.707954545,33.98181818,0.23,0.328,2,17.3,27.8,0.9,1.3,11.8,29.3,0.327,0.501,0.826
Buddy,Hield,SG,29,SAC,0.596212121,28.61818182,0.714,0.133,2.9,12.4,10,1.5,0.8,10.9,22.5,0.368,0.419,0.87
Chris,Duarte,SG,24,IND,0.583712121,28.01818182,0.411,0.18,2.9,13.6,10.9,1.8,0.6,11.8,21.1,0.369,0.475,0.804
Shake,Milton,PG,25,PHI,0.446590909,21.43636364,0.33,0.181,2.9,10.4,17.6,1.2,1.3,9.2,18.3,0.323,0.481,0.836
Rudy,Gay,PF,35,UTA,0.393181818,18.87272727,0.536,0.208,6,19.1,7.8,1.2,1.6,10.2,19.3,0.345,0.494,0.785
Khem,Birch,C,29,TOR,0.375378788,18.01818182,0.07,0.355,12.7,13.5,7.6,1.5,2.6,11.1,11.2,0,0.522,0.746
Jalen,McDaniels,SF,24,CHO,0.339015152,16.27272727,0.425,0.283,4.3,16,8.7,1.4,2.3,11.2,15.3,0.38,0.562,0.736
Naji,Marshall,SF,24,NOP,0.278409091,13.36363636,0.39,0.346,5.6,16,12.3,2.2,1,12.9,20.8,0.2,0.537,0.796
Isaiah,Joe,SG,22,PHI,0.230681818,11.07272727,0.763,0.175,1.1,9,8.1,1.1,0.4,9.1,15.5,0.333,0.405,0.935
Tony,Bradley,C,24,CHI,0.207954545,9.981818182,0,0.236,13.8,24.3,6.7,0.9,5.2,20,13.6,,0.585,0.655
Josh,Giddey,SG,19,OKC,0.655864198,31.48148148,0.318,0.118,5.8,19.8,32.3,1.5,1.1,19.5,22.2,0.263,0.492,0.709
John,Collins,PF,24,ATL,0.641589506,30.7962963,0.273,0.262,6.2,21.5,8.9,1,3,7.7,20.5,0.364,0.588,0.793
Marcus,Morris,PF,32,LAC,0.603395062,28.96296296,0.398,0.214,1.8,14,11.3,0.9,1,8.4,23.2,0.367,0.478,0.872
Eric,Bledsoe,PG,32,LAC,0.52507716,25.2037037,0.348,0.25,2.2,11.6,24.1,2.5,1.2,18.3,20.5,0.313,0.479,0.761
George,Hill,SG,35,MIL,0.483410494,23.2037037,0.487,0.225,3.3,9.7,12.4,1.6,0.5,11.9,11.7,0.306,0.546,0.919
Jose,Alvarado,PG,23,NOP,0.321759259,15.44444444,0.374,0.18,3.2,10.2,26.9,4.2,0.8,11.2,18.4,0.291,0.538,0.679
Jock,Landale,C,26,SAS,0.227237654,10.90740741,0.436,0.201,11.1,13.5,10.6,0.8,2,12.3,18.1,0.326,0.626,0.829
De'Andre,Hunter,SF,24,ATL,0.619889937,29.75471698,0.339,0.289,1.8,10.4,6.1,1.1,1.2,9.6,19.9,0.379,0.474,0.765
Frank,Jackson,PG,23,DET,0.45754717,21.96226415,0.578,0.215,1.7,6.7,7.6,1.1,0.7,6.7,20.9,0.308,0.529,0.827
Xavier,Tillman Sr.,PF,23,MEM,0.275550314,13.22641509,0.227,0.329,9.6,14.5,11.6,3.3,1.9,12.1,16.4,0.204,0.527,0.648
Taj,Gibson,C,36,NYK,0.37900641,18.19230769,0.229,0.313,9.8,16.3,4.9,1.2,4.2,12.5,10,0.395,0.555,0.808
Timothé,Luwawu-Cabarrot,SF,26,ATL,0.274439103,13.17307692,0.656,0.22,2.7,10.3,7.7,1.3,0.8,8.9,14.3,0.361,0.469,0.854
Moses,Moody,SG,19,GSW,0.243189103,11.67307692,0.601,0.197,3.2,11,5.3,0.6,1.6,6.1,15.2,0.364,0.548,0.778
Aaron,Nesmith,SF,22,BOS,0.229967949,11.03846154,0.632,0.143,2.9,13.6,5.4,1.7,0.8,13.8,17.2,0.27,0.612,0.808
Tyrese,Haliburton,SG,21,SAC,0.717728758,34.45098039,0.43,0.177,2.4,10,31.4,2.4,1.7,15.4,18.3,0.413,0.491,0.837
Luguentz,Dort,SF,22,OKC,0.680147059,32.64705882,0.539,0.263,2.3,10.9,8.6,1.3,1,9.8,23.3,0.332,0.487,0.843
Doug,McDermott,PF,30,SAS,0.499591503,23.98039216,0.551,0.11,1.5,8.4,7.3,0.5,0.4,8.1,18.3,0.422,0.512,0.784
Torrey,Craig,SF,31,IND,0.422385621,20.2745098,0.491,0.125,6.3,14.9,7.7,1.1,1.6,11.6,13.9,0.333,0.573,0.771
Trey,Lyles,PF,26,DET,0.404411765,19.41176471,0.38,0.458,6.2,21.2,9.5,1.1,2.4,10.5,22.3,0.301,0.55,0.784
Dean,Wade,PF,25,CLE,0.400326797,19.21568627,0.654,0.138,3.6,13.1,7.3,1.5,0.6,6.5,11.1,0.359,0.64,0.667
Théo,Maledon,PG,20,OKC,0.370915033,17.80392157,0.473,0.315,2.2,12.8,18.5,1.7,1.1,15.3,20.3,0.293,0.449,0.79
Derrick,Jones Jr.,PF,24,CHI,0.367238562,17.62745098,0.313,0.359,7.6,13.6,4.4,1.4,3.2,11.7,12.5,0.328,0.634,0.8
Brandon,Boston Jr.,SG,20,LAC,0.310457516,14.90196078,0.342,0.222,2.4,12.7,10.1,1.7,1.5,8,22.4,0.306,0.425,0.819
Rodney,McGruder,SG,30,DET,0.308006536,14.78431373,0.649,0.116,4.2,12.1,9.6,1.4,0.8,9.2,14.8,0.397,0.506,0.731
Nickeil,Alexander-Walker,SG,23,NOP,0.54875,26.34,0.483,0.153,3,11,16.1,1.5,1.4,11.2,24.8,0.311,0.434,0.722
Aaron,Wiggins,SG,23,OKC,0.50375,24.18,0.409,0.252,4.3,11,8.5,1.2,0.8,12.6,15.3,0.304,0.573,0.729
Joshua,Primo,SG,19,SAS,0.402083333,19.3,0.507,0.219,3.5,8.9,10.6,1,2,16.1,15.4,0.307,0.444,0.746
Willy,Hernangómez,C,27,NOP,0.349583333,16.78,0.037,0.431,18.5,26.3,11.9,1.2,2.2,11.6,22.5,0.333,0.527,0.773
Goga,Bitadze,C,22,IND,0.30375,14.58,0.317,0.373,11.9,15.3,11.2,1.4,5,13.6,19.9,0.288,0.628,0.681
Elfrid,Payton,PG,27,PHO,0.22875,10.98,0.103,0.183,4.2,12.8,23,2.2,1,19.9,18.5,0.222,0.401,0.375
Dylan,Windler,SF,25,CLE,0.19125,9.18,0.714,0.184,5.2,16,10,1.5,0.6,13.1,11.8,0.3,0.571,0.833
Nick,Richards,C,24,CHO,0.152916667,7.34,0,0.478,9.7,15.2,4.9,1.2,5.4,18.1,15.4,,0.667,0.698
Gordon,Hayward,SF,31,CHO,0.664965986,31.91836735,0.357,0.241,2.5,12.8,16.1,1.4,1.3,10.6,20.7,0.391,0.496,0.846
Derrick,White,SG,27,SAS,0.631802721,30.32653061,0.453,0.281,1.8,10.5,25.2,1.6,2.4,12,20.7,0.314,0.519,0.869
Dennis,Schröder,SG,28,BOS,0.609268707,29.24489796,0.329,0.248,2.2,10,22,1.4,0.3,13.8,23.1,0.349,0.485,0.848
Justin,Holiday,SF,32,IND,0.602040816,28.89795918,0.734,0.09,1.4,9.4,8.8,1.2,1.1,9.3,15.9,0.378,0.516,0.829
Jeremiah,Robinson-Earl,C,21,OKC,0.462159864,22.18367347,0.509,0.167,7,19.1,6.7,1.3,1.3,10.1,15.4,0.352,0.478,0.741
Kenrich,Williams,SF,27,OKC,0.455782313,21.87755102,0.382,0.174,7.1,14.1,15.3,2,0.9,11.9,15.6,0.339,0.536,0.545
Wesley,Matthews,SG,35,MIL,0.426020408,20.44897959,0.714,0.127,3.2,6.4,4.6,1.1,0.8,7.2,10.7,0.338,0.54,0.786
Andre,Drummond,C,28,PHI,0.383503401,18.40816327,0.008,0.345,17.1,36.1,16,3.1,4.5,22.4,17.6,0,0.542,0.512
Sterling,Brown,SG,26,DAL,0.267006803,12.81632653,0.594,0.097,4.6,21.8,7.5,1.1,1,12.5,13.2,0.304,0.492,0.933
Drew,Eubanks,C,24,SAS,0.25297619,12.14285714,0.05,0.497,11.2,23.4,11.1,1,4.2,19.2,17,0.125,0.55,0.747
Josh,Okogie,SG,23,MIN,0.219387755,10.53061224,0.452,0.49,5.9,8.7,6.2,2.4,2.2,15.4,12.1,0.298,0.491,0.686
OG,Anunoby,SF,24,TOR,0.75,36,0.455,0.169,4.4,12.6,11,2.1,1.4,9.7,20.5,0.363,0.511,0.754
Robert,Covington,PF,31,POR,0.62109375,29.8125,0.685,0.107,3,18.6,6.7,2.5,4.3,14.2,12.4,0.343,0.462,0.833
Jalen,Suggs,PG,20,ORL,0.567274306,27.22916667,0.358,0.297,2.1,11.7,24.9,2.2,1.3,18.7,25.3,0.214,0.443,0.773
Stanley,Johnson,PF,25,LAL,0.474826389,22.79166667,0.418,0.295,3.4,11.9,9.8,1.9,1.1,11,12.5,0.314,0.575,0.716
Onyeka,Okongwu,C,21,ATL,0.430555556,20.66666667,0,0.487,12.8,18.4,7.6,1.5,5.4,13.8,14,,0.69,0.727
Kessler,Edwards,SF,21,BRK,0.428385417,20.5625,0.509,0.071,5,13.8,4.1,1.4,2.2,13.2,13.8,0.353,0.473,0.842
Duane,Washington Jr.,PG,21,IND,0.420138889,20.16666667,0.504,0.143,0.5,9.3,13,1.3,0.3,11.2,22.6,0.377,0.434,0.754
DeAndre',Bembry,SF,27,BRK,0.411892361,19.77083333,0.169,0.164,4.5,12.8,8.5,2.4,2.4,11.6,11.7,0.417,0.599,0.6
Trendon,Watford,SF,21,POR,0.377170139,18.10416667,0.142,0.352,7,18.6,14.6,1.4,3.2,12.5,17.6,0.237,0.581,0.755
Ty,Jerome,SG,24,OKC,0.34765625,16.6875,0.567,0.143,2.4,7.7,21.3,1.8,0.6,9.6,20.8,0.29,0.493,0.809
Davon,Reed,SG,26,DEN,0.289930556,13.91666667,0.534,0.093,2.4,15.2,10.7,1.8,1.2,8.7,12.1,0.43,0.587,0.667
Greg,Brown III,SF,20,POR,0.277777778,13.33333333,0.321,0.342,6.3,17.3,8.1,2,3.7,14.1,17.2,0.311,0.481,0.677
Thanasis,Antetokounmpo,SF,29,MIL,0.205295139,9.854166667,0.109,0.359,9.2,13.4,6.5,1.6,2.4,14.9,15.7,0.143,0.596,0.63
Domantas,Sabonis,C,25,IND,0.723404255,34.72340426,0.189,0.452,10.4,28.6,22.2,1.4,1.2,17.3,21.7,0.324,0.639,0.74
Jerami,Grant,PF,27,DET,0.664893617,31.91489362,0.363,0.371,1.9,12.4,12.5,1.4,2.9,9.5,25.7,0.358,0.465,0.838
LaMarcus,Aldridge,C,36,BRK,0.465425532,22.34042553,0.1,0.223,7.8,18.7,6.3,0.6,4,8,22.4,0.304,0.578,0.873
Nic,Claxton,C,22,BRK,0.431737589,20.72340426,0,0.352,10.4,18.9,6.4,1.2,4.7,11.1,15.1,,0.674,0.581
Maurice,Harkless,SF,28,SAC,0.382535461,18.36170213,0.558,0.155,1.5,12.7,3.6,1.6,2.4,13.8,11.2,0.307,0.65,0.714
Draymond,Green,PF,31,GSW,0.601902174,28.89130435,0.21,0.354,3.8,23.2,32.5,2.2,3.6,31.9,14.3,0.296,0.586,0.659
Montrezl,Harrell,C,28,WAS,0.505887681,24.2826087,0.039,0.535,9.7,20.8,13.9,0.8,2.4,9.6,20.8,0.267,0.66,0.727
Quentin,Grimes,SG,21,NYK,0.355978261,17.08695652,0.804,0.081,3.2,9.8,8.5,2,1.4,10.3,15.1,0.381,0.5,0.684
David,Nwaba,SF,29,HOU,0.275815217,13.23913043,0.278,0.381,7.4,20,8.5,2.2,2.9,9.3,15.8,0.306,0.551,0.716
Jevon,Carter,PG,26,BRK,0.25,12,0.73,0.057,1.8,11.2,10.9,1.2,1.6,12.7,15.9,0.331,0.34,0.7
Seth,Curry,SG,31,PHI,0.725,34.8,0.473,0.138,1.2,9.4,17.7,1.1,0.6,13,18.5,0.4,0.561,0.877
Joe,Ingles,SF,34,UTA,0.519444444,24.93333333,0.789,0.077,1.2,11.2,19,1,0.4,13.5,13.2,0.347,0.617,0.773
Richaun,Holmes,C,28,SAC,0.497222222,23.86666667,0.017,0.3,9.3,22.9,6.8,0.8,3.3,14.2,15.8,0.4,0.664,0.778
Isaiah,Roby,PF,23,OKC,0.438888889,21.06666667,0.307,0.359,8,15.6,12.1,1.8,3.3,10.3,19,0.444,0.545,0.672
Ish,Wainright,PF,27,PHO,0.166203704,7.977777778,0.567,0.115,8.3,7.9,5.3,2.7,1.5,10.6,14.7,0.322,0.489,0.583
James,Harden,PG,32,BRK,0.770359848,36.97727273,0.435,0.496,2.9,20.2,39.7,1.7,1.7,19.8,28.3,0.332,0.476,0.869
Spencer,Dinwiddie,PG,28,WAS,0.629734848,30.22727273,0.459,0.291,3,14,27.5,1,0.4,11.6,21,0.31,0.432,0.811
Josh,Richardson,SG,28,BOS,0.51467803,24.70454545,0.455,0.207,2.7,9.6,8.7,1.6,1.9,9.4,16.7,0.397,0.481,0.859
Romeo,Langford,SG,22,BOS,0.34469697,16.54545455,0.451,0.185,4.6,10.7,3.6,1.4,2,7.4,13,0.349,0.495,0.588
Malachi,Flynn,PG,23,TOR,0.254261364,12.20454545,0.492,0.131,1.9,11.3,18.5,1.9,0.7,6.3,16.5,0.333,0.452,0.625
Anthony,Gill,PF,29,WAS,0.219223485,10.52272727,0.239,0.477,8,12.2,8.3,0.5,2,12,14.4,0.538,0.578,0.808
Gorgui,Dieng,C,32,ATL,0.175662879,8.431818182,0.607,0.232,9.5,26.1,12.7,1.5,3.1,13.9,16.9,0.426,0.545,0.731
Wayne,Ellington,SG,34,LAL,0.39244186,18.8372093,0.89,0.046,1.3,8.9,5,1.4,0.5,7.3,13.8,0.389,0.615,0.818
Mike,Muscala,C,30,OKC,0.286821705,13.76744186,0.657,0.23,3.6,19.1,6.2,1.5,4.1,4.9,20.9,0.429,0.506,0.842
Tim,Hardaway Jr.,SG,29,DAL,0.617559524,29.64285714,0.574,0.194,1.2,12.8,11.4,1.5,0.4,5.6,22,0.336,0.473,0.757
Myles,Turner,C,25,IND,0.612599206,29.4047619,0.466,0.267,5.8,21.3,5.1,1.1,8.3,10.9,17.1,0.333,0.662,0.752
Nassir,Little,SF,21,POR,0.53968254,25.9047619,0.489,0.298,5.7,18.7,7.4,1.1,3.3,10.1,15.8,0.331,0.584,0.734
Rui,Hachimura,PF,23,WAS,0.467757937,22.45238095,0.323,0.173,3,15.6,7.9,1.2,0.8,7.4,20.9,0.447,0.512,0.697
Ignas,Brazdeikis,SF,23,ORL,0.265873016,12.76190476,0.463,0.17,4.5,9.7,10.7,0.9,0.5,7.8,17.7,0.31,0.535,0.656
Trey,Burke,PG,29,DAL,0.21875,10.5,0.381,0.107,1,7.3,20.7,1.4,0,10.4,25.6,0.317,0.436,0.87
Jared,Butler,SG,21,UTA,0.178571429,8.571428571,0.583,0.106,1.6,11.8,26,2.3,2,17.3,23.1,0.318,0.524,0.688
Josh,Hart,SG,26,NOP,0.698170732,33.51219512,0.337,0.399,4.2,21.9,17.7,1.6,0.8,15.1,16.7,0.323,0.598,0.753
Alex,Caruso,SG,27,CHI,0.582825203,27.97560976,0.492,0.285,3.3,11.2,18.5,3,1.1,16.5,13.3,0.333,0.462,0.795
Zeke,Nnaji,PF,21,DEN,0.354674797,17.02439024,0.43,0.349,9.3,14.1,3.4,1.1,1.7,9.7,14.9,0.463,0.557,0.631
Armoni,Brooks,SG,23,HOU,0.350609756,16.82926829,0.849,0.076,1.9,11.1,10.3,1.4,1,8.1,17.4,0.3,0.605,0.842
Aaron,Holiday,PG,25,WAS,0.336890244,16.17073171,0.313,0.164,1.5,9.5,17.1,1.8,1.2,14.5,18,0.343,0.524,0.8
Jericho,Sims,PF,23,NYK,0.282012195,13.53658537,0,0.537,11.6,21.3,5.3,1,3.9,23.1,6.9,,0.722,0.414
Sandro,Mamukelashvili,PF,22,MIL,0.206808943,9.926829268,0.452,0.191,9.3,12,7.4,1.1,2.1,10.7,14.6,0.423,0.556,0.818
Bradley,Beal,SG,28,WAS,0.749479167,35.975,0.272,0.263,3,11.4,30.8,1.2,0.9,13.6,30.8,0.3,0.508,0.833
Anthony,Davis,C,28,LAL,0.73125,35.1,0.101,0.351,8.1,22,14.7,1.7,5.7,9.3,27.1,0.186,0.571,0.713
Norman,Powell,SF,28,POR,0.694270833,33.325,0.423,0.365,1.4,9.8,10,1.5,1.3,9,22.5,0.406,0.492,0.803
Kelly,Olynyk,C,30,DET,0.397916667,19.1,0.416,0.311,7.3,18.3,23.3,2,2.2,15.1,21.5,0.336,0.527,0.775
Lance,Stephenson,SG,31,IND,0.3875,18.6,0.281,0.252,1.6,15.4,31.2,1.6,0.5,16.5,23.7,0.31,0.516,0.795
Bryn,Forbes,SG,28,SAS,0.352083333,16.9,0.51,0.166,0.6,9.2,8.6,1.2,0.4,9.4,21.9,0.417,0.448,0.898
Matt,Thomas,SG,27,CHI,0.2390625,11.475,0.679,0.149,0.7,11.5,5.8,0.9,0.6,5.3,14.5,0.385,0.465,0.8
Miles,McBride,PG,21,NYK,0.19375,9.3,0.63,0.111,1.1,11.2,15.9,1.9,0.3,4.2,13.9,0.25,0.375,0.667
Caris,LeVert,SG,27,IND,0.648504274,31.12820513,0.304,0.235,2.7,11.2,22.8,1.4,1.3,9.9,26.8,0.323,0.501,0.76
Josh,Jackson,SF,24,DET,0.37767094,18.12820513,0.45,0.223,2.5,17.1,10.7,1.4,2.3,12.1,19,0.265,0.529,0.714
Derrick,Favors,C,30,OKC,0.348824786,16.74358974,0.088,0.137,9,20.2,5.9,1.3,1.7,4.5,13.4,0.125,0.554,0.64
Alex,Len,C,28,SAC,0.331196581,15.8974359,0.119,0.358,9,19.3,10.6,1,3.5,17.4,17.1,0.286,0.568,0.651
Jeremy,Lamb,SF,29,IND,0.327457265,15.71794872,0.513,0.351,2.7,14.6,11.6,1.8,2,8.4,20,0.333,0.414,0.838
Rodney,Hood,SF,29,MIL,0.310363248,14.8974359,0.611,0.107,2.4,9.7,6.5,1,0.7,4.9,10.6,0.3,0.431,0.929
Kent,Bazemore,SF,32,LAL,0.291132479,13.97435897,0.576,0.122,2.6,11,8.1,2.2,1.5,12.5,13.2,0.363,0.271,0.765
Tony,Snell,SG,30,POR,0.299342105,14.36842105,0.773,0.031,2.1,12.7,5,0.7,1.3,10.1,8.7,0.32,0.545,1
Admiral,Schofield,SF,24,ORL,0.257127193,12.34210526,0.612,0.116,3.8,16.3,7.9,0.4,1,13.4,14.5,0.329,0.56,0.8
Yuta,Watanabe,SF,27,TOR,0.243969298,11.71052632,0.572,0.29,4.2,19,6.6,1.2,3.5,10.9,16.8,0.342,0.492,0.6
Gary,Clark,PF,27,NOP,0.207236842,9.947368421,0.795,0.114,6.6,20.1,6.4,1.7,1.8,9.8,11.6,0.4,0.278,0.7
Paul,Reed,C,22,PHI,0.165570175,7.947368421,0.083,0.146,16.6,17.4,8.3,5.5,4.2,8.9,16.7,0.25,0.591,0.429
Kemba,Walker,PG,31,NYK,0.533783784,25.62162162,0.538,0.192,1.6,11.2,22.2,1.4,0.7,10.7,20.8,0.367,0.444,0.845
Larry,Nance Jr.,PF,29,POR,0.483108108,23.18918919,0.313,0.247,7.2,20.1,12.5,2.2,1.5,11,12.4,0.306,0.61,0.653
Dennis,Smith Jr.,PG,24,POR,0.359234234,17.24324324,0.143,0.339,3.3,12.2,30.5,3.4,1.9,19,18.2,0.222,0.451,0.656
Saben,Lee,PG,22,DET,0.34009009,16.32432432,0.339,0.401,3.1,13,26.2,2.9,1.8,14.7,17.3,0.233,0.47,0.789
Ish,Smith,PG,33,CHO,0.287725225,13.81081081,0.135,0.103,2.2,9.7,25.9,1.9,1.8,15.7,19.1,0.4,0.394,0.632
Justise,Winslow,SF,25,LAC,0.269707207,12.94594595,0.206,0.291,6.8,22.1,15.5,2.1,3.2,18.9,18,0.172,0.518,0.61
Jarrett,Culver,SG,22,MEM,0.190315315,9.135135135,0.348,0.252,3.9,11.1,13,2.8,1.3,11.8,20.6,0.255,0.443,0.471
Nathan,Knight,PF,24,MIN,0.150337838,7.216216216,0.148,0.682,12.5,21.8,11.9,1.2,2.9,13.6,20.7,0.308,0.547,0.733
CJ,McCollum,SG,30,POR,0.733217593,35.19444444,0.435,0.102,2.8,10.7,22.5,1.4,1.6,9.2,26.1,0.384,0.476,0.706
Malcolm,Brogdon,PG,29,IND,0.697916667,33.5,0.343,0.308,3,14.3,26.9,1.2,1,11.1,24.6,0.312,0.518,0.856
Robin,Lopez,C,33,ORL,0.354166667,17,0.03,0.271,11.7,10,14.4,0.2,2.7,16.5,18.9,0.333,0.56,0.593
Isaiah,Jackson,PF,20,IND,0.313078704,15.02777778,0.078,0.427,12.2,18.7,2.9,2.3,8.4,14,22.5,0.313,0.584,0.682
Bismack,Biyombo,C,29,PHO,0.292824074,14.05555556,0,0.49,13.7,21.5,6.2,1.1,4.6,12.4,17.1,,0.593,0.535
Brandon,Goodwin,PG,26,CLE,0.290509259,13.94444444,0.357,0.247,3.1,11.4,26,2.5,0.2,17.4,18.2,0.345,0.455,0.632
Killian,Tillie,C,23,MEM,0.266782407,12.80555556,0.677,0.063,4.7,9.1,5.9,2.4,2.9,9.1,12.8,0.314,0.39,0.625
Justin,Champagnie,SF,20,TOR,0.162615741,7.805555556,0.418,0.134,13.5,14.3,5.4,1.4,1.4,10.1,12,0.357,0.538,1
Lonzo,Ball,PG,24,CHI,0.721428571,34.62857143,0.679,0.073,3.3,14.3,20,2.6,2.2,17.2,17.4,0.423,0.423,0.75
Serge,Ibaka,C,32,LAC,0.320238095,15.37142857,0.323,0.151,8.1,21,10.2,0.6,4.1,13.9,19.4,0.387,0.538,0.69
Enes,Freedom,C,29,BOS,0.244642857,11.74285714,0.052,0.289,16.5,25.4,2.7,0.6,3.1,15.5,13.9,0.4,0.533,0.857
Leandro,Bolmaro,SF,21,MIN,0.143452381,6.885714286,0.333,0.241,6.9,12.3,11,1.2,0,17.9,12.6,0.278,0.333,0.846
